time,score,pnl,capital,portfolio_value,variance,capitalUsage,maxDrawdown,total_profit,total_loss,count_profit,count_loss
2017-01-06 12:17:00,0.09394199186247836,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:18:00,0.093664185255237,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:19:00,0.09346094183405793,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:20:00,0.09319367836302106,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:21:00,0.09292521596798556,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:22:00,0.0926579591883918,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:23:00,0.09241052622207442,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:24:00,0.09214616290135091,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:25:00,0.09188564028552779,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:26:00,0.09175032485175047,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:27:00,0.09152010825171258,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:28:00,0.0914766400371416,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:29:00,0.09122926958491126,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:30:00,0.090977350971719,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:31:00,0.09072751712763637,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:32:00,0.09060538935158181,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:33:00,0.09036352465385189,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:34:00,0.09021977900618922,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:35:00,0.09003220086053128,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:36:00,0.08984145567157975,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:37:00,0.09027063182906218,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:38:00,0.09072970429558752,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:39:00,0.09115820293060936,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:40:00,0.09106280061232226,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:41:00,0.09084210281114166,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:42:00,0.09067061391089366,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:43:00,0.09044568258561193,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:44:00,0.0903548679933304,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:45:00,0.09108460490164924,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:46:00,0.0910136526588301,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:47:00,0.09097124591578755,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:48:00,0.09082801103984665,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:49:00,0.0908618097945679,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:50:00,0.09090216523635825,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:51:00,0.09073919980448532,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:52:00,0.09082354206630192,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:53:00,0.09081497945522873,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:54:00,0.09059591114318061,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:55:00,0.09038182832314308,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:56:00,0.0901762630198574,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:57:00,0.09009201215078859,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:58:00,0.08993025032438018,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 12:59:00,0.08980164184968985,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:00:00,0.0896175236355837,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:01:00,0.08982007017659192,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:02:00,0.08961296276798862,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:03:00,0.0894447198522893,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:04:00,0.08924580288249383,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:05:00,0.08903988760653933,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:06:00,0.08883738081000037,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:07:00,0.08864096938642381,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:08:00,0.08847267983501304,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:09:00,0.0882767762797009,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:10:00,0.08807997718582969,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:11:00,0.08798705119079797,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:12:00,0.08778970682904551,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:13:00,0.0875935544671748,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:14:00,0.08766130822452858,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:15:00,0.0875036889733478,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:16:00,0.0873601771667151,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:17:00,0.08718268736047015,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:18:00,0.08726655580410492,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:19:00,0.087085816552555,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:20:00,0.08692499863432807,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:21:00,0.08678634882103249,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:22:00,0.08660070512487593,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:23:00,0.0865833821609568,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:24:00,0.08640543555598713,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:25:00,0.08624245290315988,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:26:00,0.0863053192710925,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:27:00,0.08612730092666024,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:28:00,0.08595766059292578,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:29:00,0.08579637440363849,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:30:00,0.08571482216470803,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:31:00,0.08556649183891665,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:32:00,0.0854206268197876,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:33:00,0.08530500695516148,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:34:00,0.08513248496899153,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:35:00,0.08505891487820613,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:36:00,0.0850756827896019,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:37:00,0.08491754480701891,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:38:00,0.0848413306755202,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:39:00,0.08467218401694776,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:40:00,0.08450357237874004,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:41:00,0.0844084276348608,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:42:00,0.08424296912881217,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:43:00,0.08417507772612234,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:44:00,0.084075358975568,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:45:00,0.08403423610045896,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:46:00,0.08387938070379794,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:47:00,0.08372494071315226,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:48:00,0.08356616165867864,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:49:00,0.08342043456967065,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:50:00,0.08326616232817277,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:51:00,0.08311161005637983,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:52:00,0.08295345665906949,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:53:00,0.08286240422877673,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:54:00,0.0827074402223484,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:55:00,0.08255434577839277,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:56:00,0.08242727585659998,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:57:00,0.08227338428763997,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:58:00,0.08212381739171078,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 13:59:00,0.08197839589160304,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:00:00,0.08186235784490355,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:01:00,0.08171429427010404,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:02:00,0.08157958305984071,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:03:00,0.081442957771523,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:04:00,0.08130285935441113,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:05:00,0.08117599250555296,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:06:00,0.0810777628354171,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:07:00,0.08096325159539397,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:08:00,0.08082546766871149,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:09:00,0.08068130750303046,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:10:00,0.08056735394937665,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:11:00,0.08043436414819974,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:12:00,0.08030309013202527,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:13:00,0.08019455666691129,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:14:00,0.08011832803070885,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:15:00,0.07997863806793643,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:16:00,0.07983923072720027,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:17:00,0.07975132483772164,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:18:00,0.07961331857826989,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:19:00,0.07947951706929203,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:20:00,0.0795929997659071,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:21:00,0.07952722616878044,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:22:00,0.07941837592655865,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:23:00,0.07935618008760478,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:24:00,0.07923133954123673,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:25:00,0.07912428246448344,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:26:00,0.07900212608285805,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:27:00,0.07888437608984919,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:28:00,0.07877210468586117,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:29:00,0.07864417441335628,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:30:00,0.07851897575632986,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:31:00,0.07839137325705103,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:32:00,0.07827960336814117,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:33:00,0.07816456020678555,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:34:00,0.0780639123925923,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:35:00,0.07793908199683626,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:36:00,0.07781262635251661,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:37:00,0.07768917963923928,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:38:00,0.0775875431939612,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:39:00,0.07746882400881855,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:40:00,0.07734476397646772,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:41:00,0.07722076263276251,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:42:00,0.07710132553583876,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:43:00,0.07705050137973345,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:44:00,0.0769787806218744,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:45:00,0.07689028892504987,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:46:00,0.076776300649683,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:47:00,0.07666289883317129,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:48:00,0.07654674756700039,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:49:00,0.07643366239562872,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:50:00,0.07633467753459129,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:51:00,0.07621886745085132,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:52:00,0.07612587347503508,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:53:00,0.07617715047787034,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:54:00,0.07606384186391772,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:55:00,0.07594768731657409,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:56:00,0.07586110813608538,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:57:00,0.07574592179424695,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:58:00,0.07563374902873135,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 14:59:00,0.07552538631651559,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 15:00:00,0.0754537187531599,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 15:01:00,0.07536213861845184,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 15:02:00,0.07526720128441741,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 15:03:00,0.075157345437587,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
2017-01-06 15:04:00,0.0750473242712097,0.0,10000.0,10000.0,0.0,0,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 0}",0,0,0,0
